tweet_id	tweet	label
12953	Researchers have published the first empirical findings that strongly associate sensory loss and #COVID19. In those who reported loss of smell and taste, the loss was profound. Recovery was high and occurred usually within 2 to 4 weeks of infection.https://t.co/WyQoRmSIZk	Lit-News_mentions
11754	Even mild coronavirus cases can cause lasting cardiovascular damage, study shows https://t.co/WcVxUmP7VM	Lit-News_mentions
10301	'After the first SARS epidemic, which sickened 8,000 people worldwide in 2002-2003, one study found that 27 percent of 369 survivors of that variety of coronavirus met the criteria for chronic fatigue syndrome several years later'.	Lit-News_mentions
13301	Most of the new findings/studies e.g. Blood clots, neurological effects, kawasaki syndrome, re-infection, ventilator efficacy, etc are coming from different parts of the world. #COVID19	Lit-News_mentions
11807	Doctors are finding striking similarities between chronic fatigue syndrome and long-term coronavirus symptoms https://t.co/7X7T7YUKUT	Lit-News_mentions
12104	One third of hospitalised Covid 19 patients experience some altered mental function, ranging from confusion to delirium to unresponsiveness — a study of neurological symptoms among coronavirus patients in a US hospital reveals.https://t.co/xX8EYQfn0O https://t.co/W0MTyxF4Lc	Lit-News_mentions
21007	This motherfucker is GOLFING and people are DYING! #COVID19 **cough cough....on him!**https://t.co/TtODTEdRLo	Nonpersonal_reports
14071	How #COVID19 can damage the brainSome people who become ill with the #coronavirus develop neurological symptoms. Scientists are struggling to understand why.#covid19australia #COVID19aushttps://t.co/je1zWU1MXx	Lit-News_mentions
30105	Daily symptoms and remedies         Day 1: Covid-19 Positive results.                Current Symptoms:Deep Constant coughRunny nose Fever: 101.5Body achesChills Headache Current Remedies Cough dropx2 ineffective Advil 200mg x2 taken at 4pm fever still high.	Self_reports
21184	first week of March got food poisoned which lasted 3-5days. Later on my mom said I may have had covid that time because of the symptoms (fever, headache, aches and pains, overall weakness, diarrhea). I thought of that too but no one else got sick so it cud just be food poisoning	Nonpersonal_reports
11794	Unexpected COVID-19 infection symptoms include lesions on patients’ hands and feet, nausea, diarrhea, loss of smell, blood clots and confusion. - https://t.co/9BbXPmQxDa	Lit-News_mentions
21494	@thatonejuan @italiannacho So your trying to throw an event with more people being infected than ever before? I was infected even with wearing a mask and gloves, my dad died from covid19 and he didnt have a fever... good luck bro 👍🏼	Nonpersonal_reports
20974	Covid-19 is nothing to play with everyone. My brother tested positive for the virus a couple of weeks ago. He had mild symptoms but still had difficulty breathing. This shit is serious stay home this is not a time to socialize or party with friends or family!!	Nonpersonal_reports
10497	Over 80% of hospitalized coronavirus patients experience neurological symptoms – Fox News https://t.co/fkA6jLY4SN	Lit-News_mentions
12415	Inability to smell 2 of 5 things, could mean COVID-19New Indian study: loss of smell is CV-19 warning sign. Loss of smell for any 2/5 common odors is a clue: Peppermint, fennel, coconut oil, garlic &amp; cardamom.Testers using smell kits as screening toolshttps://t.co/8BYiU6NXOZ	Lit-News_mentions
13422	One in every 17 people who have had Covid-19 could be diagnosed with anxiety, depression or insomnia for the first time, a study of millions of US patient health records suggests https://t.co/fOhWzL8JhF	Lit-News_mentions
13491	++ According to a report in the Journal of the American Medical Association, as many as 98% of COVID-19 patients have a fever, between 76% and 82% have a dry cough, and 11% to 44% report exhaustion and fatigue.	Lit-News_mentions
10193	@CNN In April, a Chinese team of doctors reported successfully performing the world's first double lung transplant on a #COVID19 patient whose lungs had been destroyed by the disease.Doctors in Chicago announced they have just performed the same operation.https://t.co/FL2r2jFOFp	Lit-News_mentions
11295	New post (Study reveals how loss of smell and taste in covid-19 differs from what you experience with the common cold) has been published on Winning Brain - https://t.co/fElPBv5Gc0 https://t.co/g3lknK4RUT	Lit-News_mentions
21029	@philipcball I and my sister had a REALLY bad persistent cough before Christmas  I hadn't even heard of Covid-19 at that time. It lasted for several months. We would be very interested to know if we had had it then if antibody tests were readily available.	Nonpersonal_reports
10211	Chinese doctors say autopsies of coronavirus victims suggest the deadly illness is “like a combination of SARS and AIDS” that can cause “irreversible” lung damage even if the patient recovers.  https://t.co/bawQJRwbui	Lit-News_mentions
23272	My neighbour said one of their friends got COVID-19 after travelling to the city on sydney trains and today my sister got a sore throat and she's always travelling the train for work oh my god	Nonpersonal_reports
30665	Hey there I'm day 47 in the same boat. My docs don't seem to know what to do but I've found discussions on the body politic covid support group super helpful.	Self_reports
10746	Doctors are finding striking similarities between chronic fatigue syndrome and long-term coronavirus symptoms https://t.co/SZnuiZe0jH	Lit-News_mentions
10534	🔬#ScienceExplained: @glenpyle reviews a @PLOSONE article investigating links between #COVID19 &amp; #CardiovascularDisease &amp; explains the connection.https://t.co/VCzAGPvSYQ*⃣ For more on the science of #SARSCoV2 👇🏾 https://t.co/WNG4N9pMbO👩🏾‍🔬 DM me for questions/contributions	Lit-News_mentions
21950	This a scam from @NCDCgov the supposed person  is my friend grandmother and she has been down with consistent cough for almost 3 years and she was buried without @NCDCgovOfficial and now she is hitting the headline for Covid-19 so sad... @DeleMomodu https://t.co/PRXLaSZO78	Nonpersonal_reports
22740	"""""""Thread by @SherriSantosMSN: Covid-19 isn't just """"""""you get better"""""""" or """"""""you die"""""""". My sister is in week 8. Four weeks of high fever, extreme bodyushing fatigue. Week 5 the fevers went away but she developed shortness of breath. Week 6 CT scan showed multiple… https://t.co/C1YO2I41iP"""""""	Nonpersonal_reports
13092	@rakyll Covid symptoms: diarrhoea and vomiting may be key sign of coronavirus in children – study	Lit-News_mentions
10362	Digestive problems such as diarrhea, vomiting, and loss of appetite could be a symptom of coronavirus, a study has found https://t.co/Ovhxv9naDz#WednsdayWisdom	Lit-News_mentions
21852	I'm asking for help please.The Gov. Site has said for the last 4 days there are no HTK availableMy son has a heavy cough &amp; headaches. No temp No rash.We don't drive at the mo so we need the home testing kits.Our GP has prescribed two different inhalers.111 said to S/I	Nonpersonal_reports
20390	@GovernorTomWolf. Thank you for all you are doing. Just an FYI. I live in Adams County. My son ran a 102 degree fever and had symptoms. It took just shy of 14 days to get his test results. I hope we can speed up results for fall.	Nonpersonal_reports
31345	After waking up early, going back to bed for a while, I went downstairs for breakfast. My dog who is unwell at the moment started her grunting noises and sitting in the other room. Tonight I've had vertigo, nausea and a sedated feeling, she tells me to go to bed.	Self_reports
21464	@i1i1i1i1i1ii1 @camdencatholic @GovMurphy @IrishBasketbal4 My son wore an N95 mask FOR MONTHS to his supermarket job, the store was TOTALLY PACKED LAST WEEK AND NOW HE HAS 102 FEVER. I FEAR IT IS COVID19. Things were actually doing okay till the #'s SPIKED UP and IDK maybe he accidentally touched his eye after handling the filthy CA$H.	Nonpersonal_reports
12210	@guardian @lukeharding1968 Italy 50% Covid-19 patients still not recovered. Lung scarring &amp; breathing trouble, 30% with problems linked to inflammation &amp; clotting, heart abnormalities &amp; artery blockages. A few are at risk of organ failure.#LongCovid https://t.co/loK0koa8I1	Lit-News_mentions
22139	So my mom was having trouble breathing &amp; couldn’t stop coughing. She was taken to the Emergency room today, and so far the doctors are telling her it’s pneumonia. I’m still super stressed &amp; I’ll feel a lot better once these fucking test results come in.	Nonpersonal_reports
23450	@KingDrue17 Stepsister and nephew have it, and they are OK, my Son and wife had it in December 2019, fever, Bronchitis, they were in the house with me, no masks at that time, I didn't get it. My Son recovered fine; my wife, who is nuts over this COVID19 overhyped BS, is a CNN zombie.	Nonpersonal_reports
12194	"""""""""""""""A growing chorus of doctors, including Fauci, have likened long-lasting coronavirus symptoms to chronic fatigue syndrome, which is often characterized by cognitive impairment, muscle pain, and a debilitating lack of energy."""""""" @Helsedir @Folkehelseinsthttps://t.co/NED3YsZWdM"""""""	Lit-News_mentions
10209	"""""""A prestigious scientific panel told the White House Wednesday night that research shows coronavirus can be spread not just by sneezes or coughs, but also just by talking, or possibly even just breathing.""""https://t.co/hiyKByuRns"""	Lit-News_mentions
30387	Weird morning: feel wiped out, brain fog, temp up to 37.4 from being 36.2 for ages, stomach being a bit dodgy, 💓 okay, no great peaks, some muscle spasm/ hand numbness. Is this Covid? Or am I coming down with something else? I’m dazed, I’d fail all the cognitive tests today.	Self_reports
30220	@solidarityvta I had a cough, runny nose, body aches &amp; a fever that topped 104. My wife took me to the ER. I was tested for flu, sepsis &amp; more. They said I had “viral bronchitis”, but didn’t say what virus.I wasn’t tested for COVID19, nor was my wife who had the same symptoms a few days later.	Self_reports
21914	I keep telling my wife that’s what I had last December. No lie that shit hit hard, but for most part felt like the flu esp when fever broke 🥶.Daughter was 3m old so made wife leave the house with her for 3 days. Was nothing a couple days of whiskey and video games didn’t cure	Nonpersonal_reports
21667	@Alyssa_Milano My sister had COVID-19 in April.  Luckily, the only symptom she had was loss of taste and smell. She still does not have either sensation back going on 4 months later. I'm so sorry you're going through this. It must have been so scary to feel that sick . Stay strong	Nonpersonal_reports
13955	@helena_jennie @alimay101234 We should avoid COVID-19 while finding way to reduce it's damage. Heart problems caused by Covid-19 are widespread. In mild cases.  In Spain over half of coronovirus patients have developed neurological problems. MoA links to studies https://t.co/ZEPcE4J80x	Lit-News_mentions
30769	Yes rest you must-it isn’t a wasted day, yr body needs it. I called 111 yday who sent the paramedics out to me again-SOB, chest pain, clammy, dizzy, high temp, fatigue-hadn’t felt that ill in over 2 months. They looked for sepsis. I’m on strict bed rest again. Day 115. I cried.	Self_reports
21640	@votejessi2020 @armenway Tell my brother suffering in a Covid filled hospital about #’s. He’s beyond sick with Covid-19 related pneumonia,fever, nausea, dehydration etc. Shame on those making a mockery of the dangers. You’re killing people!	Nonpersonal_reports
30413	I went to hospital last week for tests because of lingering covid symptoms, & was struck how it wasn’t the lungs they seemed most worried about but clots & heart attacks (may vary with age, underlying conditions etc)	Self_reports
12537	We are offering a free online COVID-19 screening to any patients who have symptoms of fever &amp; upper respiratory illness, including cough or shortness of breath: https://t.co/mgkSJ0YxTl  An IHA provider will contact you with results &amp; how to proceed for treatment. https://t.co/4oVf4Zmg8F	Lit-News_mentions
31265	Plenty! And some colleagues with long non-hospitalised illnesses. And I feel like a fraud but 10 weeks after mine I’m still a bit more breathless playing football than I was before CoViD!	Self_reports
11241	Do all patients develop long-term complications? Join me Monday at 12PM for a discussion on the acute and chronic cardiovascular issues affecting #Covid19 patients. Moderated by @GomezTV and hosted by @Curafdn and @WNICERInstitute https://t.co/9uvOPhdktq	Lit-News_mentions
12012	@realBuhle Hi @realBuhle. Most people go through that.🙂 The symptoms of Covid-19 are similar to that of a common cold or flu. These  symptoms are: fatigue, fever, coughing, stuffy nose, sore throat or diarrhea. Seek medical attention if you, your child or family member show any of these. https://t.co/nGSPojeLZA	Lit-News_mentions
31199	Same - chest X-ray and DDimer clear, ditto ECGs (inc 24h), several blood tests and echocardiogram. Good news, but odd that nothing shows up yet symptoms are so pronounced	Self_reports
20403	@TelePolitics My daughter and her partner are recovering from Covid-19 - diagnosis over the phone from two professionals, narrowly avoided being hospitalised. 3 weeks on she can't speak for more than a minute without a cough.  Just saying - Boris spoke for over 5 minutes without a splutter.	Nonpersonal_reports
10412	If you think you have been exposed to COVID-19 and develop a fever and symptoms such as a cough and difficulty breathing, the Centers for Disease Control and Prevention recommends you call your medical provider and follow their advice. 📚 more --&gt; https://t.co/sLHP4vUEbQ https://t.co/95BlaOAkOD	Lit-News_mentions
14116	Experts at the University College London (UCL) were the latest to describe that Covid19 could cause neurological complications including stroke nerve damage &amp;potentially fatal brain inflammation even if the patients didn't show severe respiratory symptoms with the disease.	Lit-News_mentions
10049	⚠️ACT residents who attended the Bathurst 1000 motor race on the weekend must monitor for symptoms of COVID-19 (fever, cough, sore throat, shortness of breath or runny nose). If you develop symptoms, get tested! Find a free testing clinic near you https://t.co/ivogxEtBiR	Lit-News_mentions
30791	Can you tell me a bit more about that therapy? My cardiologist essentially gave up on me but I’m experiencing more bradycardia these days, along with the tachycardia and I’m desperate to get my heart back on track.	Self_reports
21699	@StValDay74 @ZedScience Loss of taste and smell is classic Covid-19 symptoms. I was sick too and went to an Urgent Care who thought I had bronchitis, but when I told them I lost taste and smell they said it’s Covid. Three days later my test came back positive, along with my daughter.	Nonpersonal_reports
23197	@blackgirlinmain I know. What was even more horrible than losing my parents, 2 1/2 yrs apart, was when my only sibling, my sister, was exposed to Covid19 at work all last wk &amp;now has a fever. The idea of having no one at all from my family of origin shakes me to my core. Happening to too many rn.	Nonpersonal_reports
10684	For Brazil’s Poor, the Pandemic Is Far From Over As coronavirus cases there exceed 1 million, the country’s poorest are struggling to access medical care. When Luiz Paulo Santos’s persistent cough grew deep and dry, his children begged him to... https://t.co/QYJlfuzh7D	Lit-News_mentions
11932	A loss of taste and smell may be the best way to tell if you have coronavirus, new study shows https://t.co/2H33gPL1nK	Lit-News_mentions
12367	55% of coronavirus patients still have neurological problems three months later: study - MarketWatch https://t.co/uVpa7AQlt9	Lit-News_mentions
21189	my sister is going to get tested for coronavirus because she has a fever. and this is after she was just home for a week. so if she has it then i’m fucked and my online class just started today. please keep us in your thoughts/prayers 😭	Nonpersonal_reports
22785	I had minor symptoms of COVID19; coughing with slight difficulty in breathing. It is definitely the strangest feeling. Overall, I feel fine. My partner is almost good now. I guess we can enjoy the immunity; go out for dinner.	Nonpersonal_reports
23033	My brother has had a fever of 103 and a bad chest cough for the past three days and they still won’t test him for the coronavirus	Nonpersonal_reports
23339	1166 helpline is not even 24/7 . It says call after 8am .  Anyone guide, which hospital i can goto . My mom has a fever and dry throat. Stomach upset too.  Could be diorehhea or ...  ? Anyone. #coronavirus #CoronaInPakistan #CoronaVirusPakistan	Nonpersonal_reports
11500	Wake-up call on Covid-19 on @BDUTT's show. Interviews with top doctors like @AmbarishSatwik and patients. It's a lot worse than you think, chronic fatigue, brain fog, diabetes etchttps://t.co/zvbrCIvWRS	Lit-News_mentions
22161	my mom was sick with a 104 fever and dry cough for 5 weeks in november-december and the docs literally culdnt find out what was wrong w her	Nonpersonal_reports
22426	"""""""""""""""My dad asked my 10 year old if she had cabin fever yet. She looked at him quizzically and said """"""""""""""""no, I'm not sick."""""""""""""""" 🤣 #COVID19 #SocialDistancing"""""""""""""""	Nonpersonal_reports
20408	COVID-19 Is fucking rigged bro and that’s on my grandmother! Mfs will go in feeling a fever and it’s just a fever start feeling sicker days later and come out POSITIVE FOR COVID-19 like dawg mfs infecting the people	Nonpersonal_reports
22421	@jessethanley @ChilliDoor I'd never even heard of coronavirus at the time, until weeks later, and only thought of this connection last night. Was very odd because I had such a high fever. My girlfriend never got sick, but another friend who didn't come with us did.	Nonpersonal_reports
10499	Coronavirus Patients Are Reporting Neurological Symptoms. Here’s What You Need to Know https://t.co/LRd3wI2jj3	Lit-News_mentions
31344	COVID_19 Day 10. Still miserable, still achy, but with a cough. Husband also miserable, but with a worse cough. Kids still fatigued but headaches mostly gone. Staring at pictures of the beach because when this is over I'll need at least ten days there to balance this shit out.	Self_reports
23445	My mom has been sick for 2 weeks -- sore throat, cough, head ache, some difficulty breathing. She finally got tested for COVID19 today. We'll get the results tomorrow but I'm pretty optimistic since her illness hasn't progressed. It could be her allergies &amp; asthma. Idk...	Nonpersonal_reports
23200	"""""""Those friends of mine who say """"""""It's just the flu"""""""" fly into a panic and run a mile when I tell them my partner and his son are being tested for covid-19 today because they both have sore throats."""""""	Nonpersonal_reports
23130	@MoHFW_INDIA i work in Netherlands, My father today is having fever with cough. Although he has not travelled abroad but we are scared. He lives in Jaipur. Help required. #COVID19	Nonpersonal_reports
20476	My parents thought #COVID19 was a joke - - something that wouldn't affect them. My mom was coughing on our Skype call last week, and she laughed when I told her to get tested for the virus. Last night, both she and my father were admitted to the hospital and put on ventilators.	Nonpersonal_reports
11135	More than one-third of #children who contract coronavirus are asymptomatic, a new study suggests. Researchers found that about 36 percent of children did not experience classic  symptoms of #COVID19  such as cough, fever or shortness of breath: https://t.co/gcVPg4NbJC	Lit-News_mentions
21802	@LesaRobertson20 Yes .. my mom had COVID19 . Her symptoms were low . Her Throat hurted and back aches . She’s back to work ! ✌🏼	Nonpersonal_reports
20189	Meanwhile, back in the real world . . . Patients who don't die from COVID-19 are suffering neurological complications including stroke, nerve damage, and potentially fatal brain inflammation -- even if they didn't show severe respiratory symptoms. ¯\_(ツ)_/¯	Nonpersonal_reports
14275	Coronavirus disease (COVID-19) is characterized by mild symptoms including a runny nose, sore throat, cough, and fever. Illness can be more severe for some people and can lead to pneumonia or breathing difficulties.#WeWillDefeatCorona https://t.co/CqCVtEjN5F	Lit-News_mentions
21115	@RedPillReport My twin along with my wife and I were sick from Dec 25, thru Feb 15. Horrible headache that followed recovery lasted a week to two. I  won't say it was covid-19 but was sicker than I ever been with a flu. First time I've had a flu since 1968, The Hong Kong flu.	Nonpersonal_reports
21258	@AlexGoebel12 COVID-19 is a nasty disease. Vomiting, hallucinations, inability to breath, body aches, &amp; just being on a ventilator is highly unpleasant. That's not how I want my mother to die. How painful do you want your parents' &amp; grandparents' deaths to be?	Nonpersonal_reports
12331	@fkaLuna_ I just read an article that said that almost 1/2 of patients have had digestive symptoms like nausea and diarrhea, many had ONLY digestive symptoms, and that those with digestive symptoms have had worse outcomes than those with only respiratory symptoms. https://t.co/YXLqmnNjFw https://t.co/xHDEcnuDph	Lit-News_mentions
30141	Very ineffective. The day I tested positive my temperature was normal. I was nauseous and couldn’t taste anything. So doctor did a COVID-19 test because I had symptoms. Now imagine a lot of people don’t have symptoms. So screening alone is not enough.	Self_reports
21132	"""""""""""""""Shelter in place policies"""""""" didn't keep COVID-19 from getting into my house ten weeks ago. My wife is STILL coughing. Surprisingly, my 75 year old mother (who lives in our home) had no symptoms. Today marks the beginning of my 13th week of staying at home.Fuck you."""""""	Nonpersonal_reports
30182	Not a fan of going to the doctor and the one time I think I really need to go, I’m scared to because of #COVID19 . If this stabbing chest pain continues I’ll call next week and ask what’s their procedure for patients that are High Risk? Never thought I’d see this day in America	Self_reports
22156	My Italian grandmother, is 101 years old. She tested positive for #COVID19. She is in the hospital but she is beating it. Doc said she can go home if she gets her oxygen in (she keeps pulling it out) &amp; drinks her ensure. Hasn’t had a fever in 24 hours.… https://t.co/Ttw4Ahv6rB https://t.co/7ZiuFVo0NJ	Nonpersonal_reports
21128	My mom's former office mate died due to COVID-19 last week. He was admitted to the hospital due to a difficulty in breathing. He later developed lung complications, and died 8 days after he was admitted. Till now, his COVID-19 test results haven't come out yet.	Nonpersonal_reports
11661	Coronavirus causing 'persistent fatigue' in more than half of recovered patients, study finds - Fox News https://t.co/VqhkKyTjpv https://t.co/LrwnkF62Fs	Lit-News_mentions
23250	@Keir_Starmer @AngelaRayner Well that's good news.My son's came back positive &amp; all he had was a bad cough. I have a compromised immune system &amp; was asymptomatic. I am male &amp; overweight.According to many, I should be dead. Just how dangerous is Covid-19 really?	Nonpersonal_reports
21123	My Mom's room mate at nursing home had a sore throat &amp; feeling tired this morning/no fever. THEY SENT HER TO THE HOSPITAL before getting any test results back! WTF!!#COVID19TX #COVID19 #COVID #NursingHomeSlaughter #	Nonpersonal_reports
13716	@Psychiatrie_cz ...In one national registry of 125 patients with COVID-19 and neurological or psychiatric disease reported ... 31% patients had altered mental status which included 13% with encephalopathy... and 18% with a neuropsychiatric diagnosis...https://t.co/SYwFS5KgJK	Lit-News_mentions
10181	"""@latimes This """"study"""" is ridiculous.Masks don't """"protect"""" one from getting coronavirus (not much anyway). Rather, they prevent the mask-wearers from giving coronavirus to others by catching spittle, sneezes/coughs and just moisture from breathing itself.that's why it's important 1/2"""	Lit-News_mentions
12411	@Mediaji3 Boost the lungsNot yet medicine cure viruses, asthma, COPD, Chonic bronchitis, difficult breathing, but the health of the patients makes great difference. Most death cases had other diseases #coronavirus #Covid19 #asthma  #COPD #bronchitis #pneumonitis https://t.co/9MBWoNEUxG https://t.co/Ufn3AVW0M0	Lit-News_mentions
20961	"""""""@LesaRobertson20 @polotek My sister, her husband, and two of their children. My fiancee and I also had something back in February that a doctor remotely diagnosed as """"""""probably *A* coronavirus"""""""" but couldn't test at the time for SARS-CoV-2. Whatever we had was hell. Coughing, rashes, sore throat, the works."""""""	Nonpersonal_reports
12392	How Long Does a Loss of Smell and Taste Last After Coronavirus? Doctors Say It Varies.   #coronavirus #COVID19   https://t.co/rmzhxvvfQi https://t.co/lgR4EZm6YO	Lit-News_mentions
13196	Doctors examining a possible link between chronic fatigue syndrome and COVID-19 https://t.co/L3LeEAdaRB	Lit-News_mentions
20151	@firasd @SiberianGnome @NateSilver538 And like the little bit about them not wanting to have people cough (so they could actually capture more) seems strange when viewed more strictly in terms of the coronavirus data: those 17 patients actually did cough a lot more in total (although its not broken down per subject)	Nonpersonal_reports
21119	"""""""friend""""""""s mother is critical. Have got her tested and it was -ve However she has shortness of breath. On consultation with Pvt hospital , doctor said she has Covid-19 and needs to be on ventilator. Where to go? Gandhi won't take without covid report.@TelanganaHealth @CPHydCity"""""""	Nonpersonal_reports
31159	It seems so individual.For example I have no pots, no myalgia, no aches, no pins and needles just debilitating fatigue, brain fog and nausea as my main symptoms. So apart from jist feeling permanently sick I don't really know what to call it or how to classify the cause.	Self_reports
22281	@joannaccherry @Steve_Lyons_ He caught himself in a lieStatement: My wife had no cough or fever (she had thrown up)So we did not know she had coronavirusSO WHY THEN SET OFF ON THE DRIVE IF SHE DID NOT HAVE CORONAVIRUS?	Nonpersonal_reports
22611	COVID-19 is different for everybody! My dad tested positive and his only symptom was loss of taste and it lasted for less than a week	Nonpersonal_reports
14468	4 mild coronavirus symptoms you should not ignore including eye infection and brain fogNHS only lists high temperature, persistent cough and loss of taste/smell as coronavirus symptoms, patients who survived the disease have reported other milder signs https://t.co/cNRCEnMV6i	Lit-News_mentions
12751	Reports of recent and *sudden* loss of smell may indicate asymptomatic carriers of COVID-19, while incidence of loss of smell (anosmia) has been reported among many tested COVID-19 patients, whose smell gradually returns. Research needed and ongoing @GCChemosensoryR	Lit-News_mentions
20433	#COVID19 please leave my sister alone. She is a dedicated nurse, sister, ward manager, lifesaver. Please God! She's coughing, battling to breath and I can't be with her.😭😭💔💔#frontlineworkers https://t.co/72RzHl3n0H	Nonpersonal_reports
30989	@jakesuett Hello Jake, I have been struggeling with covid19 since the 8th of March. (On the couch with a fever at the moment) I am dutch and would like to translate your letter and spread it in the Netherlands and hand it to my GP. I can't download it. Can you send a new link	Self_reports
11477	#Covid-19 order of #sickness #list.  #COVID19 cases to ascertain the most likely order of discernible #symptoms (i.e., fever, cough, nausea/vomiting, and diarrhea) in COVID-19 patients.  https://t.co/c4n82VniO9	Lit-News_mentions
13645	"""""""Prof Charlotte Bolton: """"""""We know that many patients are experiencing ongoing breathlessness, fatigue, cognitive &amp; psychological symptoms. Our aim is to identify the potential conditions caused by COVID-19 &amp; provide answers” https://t.co/GqGUzjZGEt @UoNresearch @bolton_char https://t.co/qxZAecVder"""""""	Lit-News_mentions
14065	WebMD: Loss of smell might be underreported among COVID-19 patients, a new study finds: About 77% of COVID-19 patients who were directly measured had smell loss, but only 44% said they did. https://t.co/DSwfyyXnGn https://t.co/D2wIWt6C4i https://t.co/NsMkzD2guW	Lit-News_mentions
12547	Explosive diarrhea and other digestive symptoms are the main complaint in nearly half of coronavirus patients, Chinese researchers report. Most patients with the coronavirus have respiratory symptoms, and early stages show that digestive problems in many patients with COVID-19.	Lit-News_mentions
22328	@market_banana @martingeddes @X22Report Not sure how I ran across your tweet, but #COVID19 took my mother’s life on Tuesday, March 31, 2020 and I have it too. Thankfully, I don’t have underlying respiratory issues like my dear mother, so I’m quarantined at home, sick w/ fevers up to 102, a bad cough, body aches &amp; more.	Nonpersonal_reports
21541	My sister caught COVID-19 while she was working in Florida. Her positive test only came back 14 days later, and during that time, she was fighting back a fever and couldn't be seen by the hospital.Coincidentally, I'm thinking about that again today! Wonder why.	Nonpersonal_reports
10798	BJP leader Jyotiraditya Scindia, mother admitted to Delhi hospital BJP leader Jyotiraditya Scindia and his mother have been admitted to Max Super Speciality hospital in Saket after they complained of throat irritation and fever.#JyotiradityaScindia #coronavirus #COVID__19 https://t.co/4Ghohy1F8e	Lit-News_mentions
31215	Headache daily for most of the day, brain fog, fatigue, etc. I get chest pain/SOB/rapid HR for no reason occasionally. The dreams are gone now, thank god and I sleep in 3-4 hour increments instead of 30-45 minutes. Just doing my thing, momming and working from home, trying 4/	Self_reports
11803	@colleenmfarrell Boost the lungsNot yet medicine cure viruses, asthma, COPD, Chonic bronchitis, difficult breathing, but the health of the patients makes great difference. Most death cases had other diseases#coronavirus #Covid19 #asthma  #COPD #bronchitis #pneumonitis https://t.co/9MBWoNEUxG https://t.co/YeeL9tXdyZ	Lit-News_mentions
13000	MORE: Elders and immune-suppressed patients may present with atypical symptoms: fatigue, reduced alertness, reduced mobility, diarrhoea, loss ofappetite, delirium, and absence of fever. #covid19 @MoHFW_INDIA @IndiaTodayFLASH	Lit-News_mentions
10552	8 in 10 COVID-19 Patients Suffer Neurological Symptoms, Study Finds https://t.co/zWj39DKgmH	Lit-News_mentions
12365	A sudden loss of taste &amp; smell with fever, headache or runny nose may be #COVID19.Please do not ignore these symptoms. Call your state hotline immediately to arrange for a test.#medicallocumjobs https://t.co/fqddOJ6Kos	Lit-News_mentions
22241	@tompeck @leanne_e_brown My daughter has just had coronavirus. She had a raging temperature and the most awful cough for 14 terrifying days straight. Still has the cough. She's nine and it has utterly wiped her out. Everything this woman has said is an absolute insult. What a dangerous idiot.	Nonpersonal_reports
31375	Yep, not nice. After being declared recovered my SpO2 was still at 92%, I was extremely short of breath, always tired and frustrated af. But a weird sort of „short of breath“. If I didn’t stop at the right moment I would faint.	Self_reports
13921	@ClownWorldFML Sinti infection of the throat, bronchi, lungs- &gt; dry cough, fever, extensive lung damage, death. Doctors urgently need to do a test not only for COVID19, but also for the bacterial defeat of The Sinti bacteria! Infection occurs through the seafood!	Lit-News_mentions
13879	"""""""""""""""@BilliFitzSimons @smh You state: """"""""""""""""There’s *no* evidence to suggest those sick with coronavirus need to go to the bathroom more often."""""""""""""""" Wrong. In the WHO Q&amp;A on coronaviruses (COVID-19), there is this: “Some patients may have aches and pains, nasal congestion, runny nose, sore throat or diarrhea.”"""""""""""""""	Lit-News_mentions
22670	Please keep my wife in your thoughts. She is in the hospital now. Breathing hard with a bad cough. She also covid19 positive as well. I'm trying to be strong but even Superman has a weakness. Please Lord, protect her. https://t.co/Jq53KDs2Jb https://t.co/TNVZEwBJCN	Nonpersonal_reports
31194	I'm getting 'back to normal'. Solely concentrating on #myalgicencephalomyelitis. I've been distracted since March with my own covid rubbish and I apologise for that. Back to M.E advocacy - to infinity and beyond!! #pwme	Self_reports
22243	he was having difficulty breathing, but was repeatedly turned away, Keith said.“My dad passed at home, and no one tried to help him,” Keith, 33, of northwest Detroit said through tears. “He asked for help, and they sent him away. https://t.co/5y3TCL8GDw	Nonpersonal_reports
14231	Harvard study explains how COVID-19 causes loss of smell -Standardhttps://t.co/y0NlwL3Pai	Lit-News_mentions
13430	I found an old study showing the 2002 #SARS strain infecting the olfactory lobe in mice models (human-ACE2 Tg), partially explaining some patients with brain spread. It's possible same is happening here with #COVIDー19 #coronavirus  infxns with loss of smell in some patients 🤷 https://t.co/ylK62EaUtI	Lit-News_mentions
11375	"""""""'Chronic fatigue syndrome may linger after COVID-19 recovery, medical experts say' """	Lit-News_mentions
11501	READ THIS: Asymptomatic Mild Coronavirus Cases Give You A Co-morbidityMany patients who survive the ICU may have permanent disabilities with damage to their lungs, heart, vascular system, permanent neurological injuries, and cognitive deficits...https://t.co/mdNVVfKUy5 36 https://t.co/0TYIiMDlz0	Lit-News_mentions
23319	Hey everyone. I’m a little scared right now. My mom got tested for the coronavirus today, and she has to wait a couple days until she gets the results. She’s a visiting nurse, and she was recently near someone who has COVID-19. So far, she has a fever, and a sore throat.	Nonpersonal_reports
11951	COVID-19 brain abnormalities on MRI in patients with neurological symptoms https://t.co/WZtf7i8tdZ	Lit-News_mentions
12878	Coronavirus: Loss of Taste and Smell Key COVID-19 Symptoms, App Study Finds https://t.co/CXYVnYrLFY	Lit-News_mentions
